,n_gaps,fun,msg,x_mean,lowest_gap_ind,size
110,4,0.31012308197182586,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.6572777396886273,0.16196248342448608,4
111,4,0.08003402645428191,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.607304344357719,0.2141090027214382,4
112,4,0.29093513224652656,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5387733325126067,0.17095066540676873,4
113,4,0.12421388038851532,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.6137431496287445,0.37613928200306657,4
114,4,0.06534272624170663,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5793070044894649,0.14017849233401966,4
115,4,0.14390493226942647,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.6241348439828559,0.14593021581357749,4
116,4,0.1561284579807858,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5706804478547441,0.24071538974311926,4
117,4,0.23521943750363938,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5687500588612878,0.11331905209556298,4
118,4,0.11306082267283053,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.6259919397925152,0.13592043934672723,4
119,4,0.08559723426829884,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5277472251879544,0.11115639245529785,4
120,5,0.24960057186868329,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.6421504242425748,0.31138389124644783,4
121,5,0.26144093477827685,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5326215396421792,0.5171173497862963,4
122,5,0.1189674119945967,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.621906303543901,0.137354801591379,4
123,5,0.12659886861452763,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.4953883177075585,0.1322396597393694,4
124,5,0.2875862900175655,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5952486530173652,0.10203233595855893,4
125,5,0.30276974154180697,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5647328765785766,0.20929246534019397,4
126,5,0.12465800661604506,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.53813873995353,0.16565432709880268,4
127,5,0.1974560536919945,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.6176858805537967,0.28644812936821085,4
128,5,0.37503207155138146,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5820445375519407,0.15609093814080072,4
129,5,0.20018045414721636,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5795892995196543,0.1359561171567771,4
130,5,0.2602680034278383,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.6104278012511098,0.2654113281106695,4
131,5,0.19560775066752956,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5894697200760884,0.10336144989771459,4
132,5,0.38521953227271916,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5870080996777823,0.3116080760835643,4
133,5,0.08844299643424587,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5790172047607519,0.2410093708530779,4
134,5,0.3106872248569065,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5666191927519448,0.1186880249313111,4
135,5,0.14503521761032295,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5816670918664228,0.1337738787700663,4
136,5,0.08988960440613382,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5754077395965124,0.16770071418326796,4
