,n_gaps,fun,msg,x_mean,lowest_gap_ind,size
132,5,0.05393951392361328,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5746379520654336,0.17343045643547772,8
133,5,0.023945007715317913,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5313200580493113,0.3744882096799207,8
134,5,0.0645296177849174,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5724581583510827,0.21373487360124976,8
135,5,0.14067227886651557,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5828266947773121,0.17879755878695294,8
136,5,0.054037150190557215,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5734386914357245,0.20603322394286103,8
137,5,0.14905315857431284,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5838572264375489,0.13729336359560104,8
138,5,0.07946637098693282,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5491126547046776,0.16756627259085183,8
139,5,0.045059265236805465,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.590748010422797,0.2097156903090304,8
140,5,0.06301863228808231,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5662880251307013,0.14361901622971074,8
141,5,0.06467435586445595,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5694155338967839,0.11397253439677027,8
142,5,0.03768820328015781,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5434739915623422,0.2458952766797091,8
143,5,0.11576004131370791,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5749735826031772,0.16265817252291115,8
144,5,0.08715039638361433,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5561071715847343,0.4582470414228189,8
145,5,0.18340746326531238,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5780908137411873,0.4392507551975642,8
146,5,0.09542598473011003,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5358362009660042,0.45480660648756477,8
147,5,0.09078028186561793,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5613096752317415,0.18748905629367174,8
148,5,0.048472674756933475,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.566313678207148,0.1284821967546905,8
149,5,0.08451753624948127,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5484513499988221,0.13066650592420156,8
150,6,0.16037956845813547,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5470922108828434,0.3409445171551576,8
151,6,0.11327281082324625,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5893000167619395,0.3328252997728416,8
152,6,0.059122792167406346,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5813136641856892,0.3128449178525361,8
153,6,0.029181721928902036,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5794340810602724,0.16443595762046492,8
154,6,0.08614800739273976,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5623944502560537,0.13728466906555845,8
155,6,0.1402284577841256,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5602563358162093,0.22350786132508915,8
156,6,0.16171135242398396,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5981025354237947,0.2166626533313826,8
157,6,0.051776640122361745,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5348539399226938,0.32469546716002584,8
158,6,0.08806551461005123,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.576671443281758,0.13769474255075886,8
159,6,0.08791891138227968,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.600985884599852,0.3090453577158619,8
160,6,0.12039308806893677,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5736235167930601,0.426158474936869,8
161,6,0.0859071460687821,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5816182420373569,0.42420420265438896,8
162,6,0.3423474274356581,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5515223399905688,0.13253345737995784,8
163,6,0.07461007923022815,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5505907777673035,0.20787439602111216,8
164,6,0.1628910746789993,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.6078328013887214,0.1938078258629684,8
165,6,0.0604576153952457,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5575797827902459,0.16026678334093925,8
166,6,0.04295700728251279,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5934989033578918,0.319957386332268,8
167,6,0.07835543633392554,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5870541443602878,0.18652904902575573,8
168,6,0.04534779858780195,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5518524558170341,0.2408656528177156,8
169,6,0.0823919410047312,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5568490020508771,0.28126083045613526,8
