,n_gaps,fun,msg,min_gap,lowest_gap_ind,size
115,9,0.19748382798582606,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.039974620572494124,0.15807279858020637,4
116,9,0.21941704811951493,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.06537826718452644,0.11285205796077254,4
117,9,0.42441973693712653,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.006601780161018089,0.253689618992221,4
118,9,0.3752266234442485,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.017510448428218583,0.2946588247662688,4
119,9,0.3984630321053239,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.04116884656075159,0.12934191524227856,4
120,9,0.22627674904213763,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.05513756231890454,0.10524922288799657,4
121,9,0.49879966455546954,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.08307224143207614,0.10344486589795353,4
122,9,0.39841257478967695,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.027546011551465188,0.1589678192833957,4
123,9,0.36272935934983497,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.020291407747850654,0.20117622991686146,4
124,9,0.40242264617537216,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.02103018165818682,0.15334641232376667,4
