,n_gaps,fun,msg,min_gap,lowest_gap_ind,size
120,5,0.3546348055687035,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.008125617048449829,0.2525450546959581,6
121,5,0.16526913502383128,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.01183917505759946,0.1232318135571985,6
122,5,0.04726384718791445,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.00011984038931167618,0.21304213507908784,6
123,5,0.12860555188689493,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.010205624748769626,0.3489149084037221,6
124,5,0.04034646804290793,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.06637961954554439,0.3362346668315074,6
125,5,0.08623415624083178,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.016523169867867837,0.10413182048023062,6
126,5,0.22873967302950046,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.025157201485980885,0.12963949910480235,6
127,5,0.24498246016095265,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.05305162377193673,0.5111058946213801,6
128,5,0.1558589173401812,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.009014542725483299,0.17436180478821175,6
129,5,0.3048274304715105,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.005178112142490976,0.1700632546150268,6
130,5,0.10137125407447023,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.05381328383755846,0.42277885668699244,6
131,5,0.18024665549422206,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.004376732770215885,0.2907573253378456,6
132,5,0.06893090265880268,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.07478605463050303,0.414551740496207,6
133,5,0.15981898579008114,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.005591568344401221,0.1763068541742766,6
134,5,0.04456997516349678,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.0010953126503907562,0.11457818299262108,6
135,5,0.18442648220772853,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.02033642497515531,0.3046445561719352,6
136,5,0.1266776926478999,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.008632582392394839,0.21806475649684237,6
137,5,0.11530439272723594,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.003565682009667559,0.20624260421131055,6
138,5,0.05986014864725421,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.0029856710083643323,0.1789512874651468,6
139,5,0.28811324626194057,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.001662849942367095,0.23595096959651798,6
140,5,0.06291663476122081,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.004033550169615818,0.1595730026231121,6
141,5,0.1268715365905016,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.03093309348821982,0.1214465898886072,6
142,5,0.08694774824815041,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.002854016310063434,0.17198803907411453,6
